ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
okotnpasst,1779405619845,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演日前日にQRコード提示,Na,5.0,,QR,2026-05-21 23:20:19,2026-06-26 04:01:13,,deleted,2,68000,"2連QR毎/FC先行初期当選/有効期限内/重複すり替えなし/同行者登録可/下三桁提示可/着ブロ指定なし/発送物戻りなし
公演日前日の夕方以降、メッセージにて入場時に必要な情報をお伝えいたします。
入場後は速やかにログアウト、受け取り連絡をお願いいたします。
同行者登録はご自身でお願いいたします。
公演中止以外、如何なる場合においても返金は致しかねます。中止の場合のみ手数料を差し引いた金額を返金いたします。その他ランダムエラーや体調不良等の入場トラブルにつきましては一切責任を負いかねますのでご了承の上ご購入よろしくお願いいたします。",True,2026-05
sold_1780146381676,1780146381676,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,,,,,2026-05-30 13:06:21,2026-06-27 12:01:20,2026-06-20 16:01:09,sold,1,34000,"内容を全てご確認ください。

・集合時間は開場時間前に会場付近で待ち合わせになります。マイページの連絡ボードにてお伝え致します。万が一待ち合わせ時刻に遅刻した場...",False,2026-05
sbhdsqx6sh,1780232602289,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,k,5.0,,ランダム,2026-05-31 13:03:22,2026-06-27 12:01:20,,listing,1,35000,"少人数入場ランダム配布
公演当日、開場時間前に集合し同時入場します。
入場後はチケットを回収し、一度解散後、開演5〜10分前までにチケットをお渡しいたします。チケットのお渡しにお時間を頂きますので、催促はやめてください。
受取連絡が確認できない場合は、チケットのお渡しができませんので必ずその場でご対応ください。
一時的に身分証をお預かりする場合がありますが、チケットと引き換えに返却いたします。また、スムーズなやり取りのため、当日連絡の繋がる電話番号をお伺いする可能性があります。
同行者登録にご協力いただく場合があります。
ランダム配布の理解がある方のみご購入お願いいたします。
本人確認、ランダムエラー、遅刻など公演中止以外は如何なる場合でも一切返金致しません。",True,2026-05
sold_1779962081866,1779962081866,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同時入場,,,,,2026-05-28 09:54:41,2026-06-27 12:01:20,2026-06-20 16:01:09,sold,1,5171,専用出品になります。,False,2026-05
dy380d0pf7,1778236194240,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同時入場,と,5.0,,番手,2026-05-08 10:29:54,2026-06-27 12:01:20,,listing,2,60000,"初期当選 / 3名義中2番手 / すり替えなし / 有効期限内 / 下3桁提示可能 / 着ブロ希望なし
公演当日開場時間20分ほど前に会場付近でお待ち合わせをし、同時入場していただきます。
同時入場後、チケットを回収させていただき、こちらで座席選択をした後チケットをお渡し致します。
なるべく早急にチケットをお渡し出来るようにしますが、座席選択にお時間をいただく可能性がございますのでご了承ください。
すり替え等はいたしませんので座席に関するクレームは一切受け付けません。
チケットお渡し時、その場で受取通知をお願いいたします。
入場の際、携帯端末をお借りしてのQRコード表示の協力をお願いする場合があります。
チケット持ち逃げ防止の為、集合時に身分証の預りにご協力ください。
チケットと引き換えに返却いたします。
円滑な連絡のため、お名前と当日使えるお電話番号を購入後お伝えください。
待ち合わせ時間に遅刻された際にはご到着を待たずに入場させていただきます。その場合にも受け取り連絡をしていただきますので、待ち合わせ時間には余裕を持ってご来場ください。
※公演中止の場合を除き、遅刻、本人確認、ランダムエラー、体調不良、トラブル、メンバー出演変更などいかなる場合も返金対応は致しかねますのでご了承ください。必ず受け取り通知をしてください。
※盗撮等マナー違反行為、周りの迷惑となるような行為はお控えください。
※購入は日本語がわかる日本人女性のみでお願いいたします。
全てご了承いただいた方のみご購入をお願いいたします。",True,2026-05
1q2h553odn,1779016720438,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,み,5.0,,番手,2026-05-17 11:18:40,2026-06-27 12:01:20,,listing,2,70000,"6名義中3番手/全て初期当選/有効期限内/下3桁提示可
すり替えなし
開場20〜30分前頃に会場付近に待ち合わせ予定です。
詳しい待ち合わせ時間、場所などは公演日が近くなってきたら連絡いたします。
発券後こちらでチケットを回収し、上位番手の方がお選びいただいた後に残りの中からチケットをお選びいただきます。
ランダムエラーが起きた場合は上位番手の方から入場していただきます。
入場の際、ご購入様の顔写真付き身分証をお預かりする場合、ご購入者様の端末を使用する場合、ご購入者様に同行者登録の協力を依頼する場合、LINEや電話番号の交換をお願いする場合がございます。ご了承お願いいたします。
公演中止の場合のみ手数料を差し引いた金額を返金いたします。その他本人確認やエラー、座席に関するクレーム、電車遅延、体調不良、出演者の変更等の如何なる理由でもキャンセル、返金対応致しかねます。
日本語が通じる女性のみの購入よろしくお願いいたします。",True,2026-05
ty81ntgioy,1777649813431,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,ゆ,5.0,,ランダム同行,2026-05-01 15:36:53,2026-06-27 12:01:20,,listing,1,35000,"・1名義のみで入場予定。当方の座席選択後にチケットをランダムに配布いたします。座席はお選びいただけませんのでご了承ください。
・こちらの名義で立見が出ない限り、指定席をお渡しします。(前回当選歴が立見のため、立見ではないとあくまで予想しております。)なお、前日のQR表示以降に事前に立見かどうかお答えすることは可能です。ただし万が一立見だった場合も返金キャンセルは受け付けません。
・公演当日は会場付近で集合し、同時入場していただきます。集合時間は開場30分前を予定しておりますが、お日にちが近くなり次第追ってご連絡いたします。
・遅刻厳禁、時間厳守でお願いいたします。万が一遅刻された場合、お待ちすることはできず、先に入場させていただきますので、時間に余裕を持ってお越しください。
・座席選択にお時間をいただくため、1度解散し再集合となります。開演15分前までにはチケットをお渡しする予定ですが、受け取りをお急ぎの方はご遠慮ください。
・名義に関しての質問にはお答えできません。お座席に関するクレームもご遠慮ください。
・お取引を円滑に進めるため、購入者様のお名前（仮名可）とお電話番号のご提示をお願いいたします。
・本人確認、ランダムエラー等の責任は負いかねます。公演中止以外の返金はいたしかねます。",True,2026-05
sold_1778073526321,1778073526321,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,同行,,,,,2026-05-06 13:18:46,2026-06-27 12:01:20,2026-06-20 16:01:09,sold,1,30000,"
6名義中6番手/全て初期当選/有効期限内/下3桁提示可
すり替えなし

開場20〜30分前頃に会場付近に待ち合わせ予定です。
詳しい待ち合わせ時間、場所などは...",False,2026-05
sold_1779285650930,1779285650930,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,公演前日QRコード共有,,,,,2026-05-20 14:00:50,2026-06-27 12:01:20,2026-06-20 16:01:09,sold,2,90000,"初期当選/有効期限内／下3桁提示可/すり替えなし公演前日にログイン情報をお伝えいたします。

同行者登録は買い手様ご自身でお願いいたします。
入場後、速やかにロ...",False,2026-05
sold_1779531551585,1779531551585,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,electronic,female,当方（25↑松島担）と同行,,,,,2026-05-23 10:19:11,2026-06-27 12:01:20,2026-06-20 16:01:09,sold,1,0,"本確対応可/重複すり替えなし/下3桁提示可/ FC先行 初期当選/着ブロ希望なし/前回天井

・17時を目安に指定場所に集合していただきます。詳細は連絡ボードに...",False,2026-05
