ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
sold_1781596033252,1781596033252,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,none,ランダム配布,,,,,2026-06-16 07:47:13,2026-06-26 23:01:20,2026-06-20 16:01:09,sold,1,3900,"同時入場後、当方が座席選択後にお譲りするチケットをランダムにてお渡し致します。
※当日、開場時間(開演時間ではございませんのでご注意ください)の45分前頃に会場...",False,2026-06
sold_1781351381473,1781351381473,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-06-13 11:49:41,2026-06-26 23:01:20,2026-06-20 16:01:09,sold,1,4000,"FC先行 初期当選 立見席を除くランダム配布


開演約1時間15分前にこちらが指定した場所に集合して頂き、同時入場して頂きます。
入場後はチケット選択のため1...",False,2026-06
sold_1780459114723,1780459114723,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-06-03 03:58:34,2026-06-26 23:01:20,2026-06-20 16:01:09,sold,1,25000,"該当名義３名義中２番手/すり替えなし/下3桁提示可/有効期限内/変更ボタンあり/初期当選/座席未定

３名義中２番手です。下3桁提示可、すり替えなしです。
・当...",False,2026-06
rtfozzk9pq,1781866242444,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,N,5.0,,ランダム,2026-06-19 10:50:42,2026-06-26 23:01:20,,deleted,1,4500,"ランダム配布
★管理の関係でプライベート出品にしたいため、購入希望の方コメントお願いします。（値段変わりません）
・開場の15~30分前にこちらが指定した会場付近に時間厳守で来れる方。詳しい時間・場所は公演前日に連絡ボードにてお伝えします。
・ランダムエラー、ログインエラー、検温、本人確認等の公演中止以外いかなる場合であっても、キャンセル、返金、送金停止依頼等の対応は一切致しません。
・入場時の端末チケット持ち逃げ防止のため、入場前に公的で有効な本人確認できる身分証をお預かりさせて頂く可能性がございます。発券チケットとの引き換えに身分証はお返しさせて頂きます。責任をもって丁重にお預かりし、中身を拝見することも個人情報を控えることも一切ございませんので、何卒ご安心ください。
・入場後は一旦解散後に再度こちらから連絡しますので指定場所にお越しいただき、開演前にはチケットをお渡しします。電話番号をお伝え頂ける方のご購入お願いいたします。
・チケットをお渡ししましたらその場で必ず受け取り通知連絡をして頂きます。
・お渡ししたチケットの座席のクレームは一切受け付けません。
・トラブルの原因になりますので代理購入はお控えください。
・日本語の通じる方のみご購入お願いします。
・録画、録音含む迷惑行為等はお辞めください。
上記の内容とランダム配布にご了承頂けましたらご購入ください。",True,2026-06
9oz2qfh2hp,1781641779275,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,🦋,5.0,,同行記載あり,2026-06-16 20:29:39,2026-06-26 23:01:20,,deleted,1,34000,"初期当選 2連中1枚同行 該当期限内 深田担不可
・公演当日、開演前に会場付近で待ち合わせし、当方と同時入場していただきます。入場後、当方が選ばなかった方のチケットをお渡しいたします。
・詳しい待ち合わせ時間・場所等はご入金後にマイページのボードにてご連絡いたします。
・チケット、座席に関してのクレームは一切受け付けません。
・チケットお渡し時に受取連絡までの処理を完了していただきます。
応じていただけない場合にはチケットをお渡しいたしませんのでご了承ください。
＜その他注意事項＞
・当日指定した時間までに会場付近で待ち合わせ可能な方。
・こまめに連絡がとれる方。事前の連絡についてもご返信ください。
・成人日本人女性の方のみご購入ください。
・時間厳守でお願いいたします。当日は会場付近の混雑が予想されますのでお時間に余裕を持ってお越しください。
・ご購入後、ご購入者様のいかなる理由でもキャンセルはできません。
・公演中止を除き、ご購入者様の体調不良、遅刻、端末エラー、出演者変更等いかなる場合により入場ができなかった場合でも必ず受取連絡はしていただき、返金はいたしかねます。
・公演中止の場合のみ、手数料を引いた金額を返金いたします。",True,2026-06
vpryh0al7y,1781739109238,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,none,同行,pi♡,5.0,,番手,2026-06-17 23:31:49,2026-06-26 23:01:20,,deleted,2,26000,"座席未定／初期当選／全て該当名義（変更ボタンあり） ／2名義中2番手／有効期限内／すり替えなし／下3桁提示可／サイチェン可
☆ランダムエラーの場合、一部（1.0/枚）手渡しにて返金
・公演日はこちらの指定する時間と場所にて待ち合わせし同時入場していただきます。（開場時間15分前に集合予定・詳細は前日に連絡ボードにご連絡いたします。）
・代理購入はお控えください。
・座席未定のため座席に関するクレームは受け付けません。
・成人済の方、日本語が話せる方、約束事、マナーを守って下さる方でお願いいたします。
・時間厳守できる方でお願いいたします。（お時間に大幅に遅刻された場合先に入場しますが、その場合の返金等には対応できかねます。）こまめに連絡を取れる方でお願いいたします。
☆ランダムエラーになった場合、番手が変動する可能性がございますのでご了承ください。
・如何なる場合（ランダムエラーや本人確認等）でもキャンセル、返金は出来かねますのでご了承ください。
・公演中止になった場合のみ、手数料などを差し引いた金額を返金いたします。
以上のことをご理解いただける方のみご購入ください。",True,2026-06
udywxcg5uw,1780495933205,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,S,5.0,,番手,2026-06-03 14:12:13,2026-06-26 23:01:20,,deleted,2,20000,"7名義中5番手
全て 初期当選/該当名義/有効期限内/変更ボタンあり/下3桁提示可/すり替えなし
当日開場40分前頃に会場付近にて集合予定です。詳しい集合場所、時間等はご購入後当日までにお伝えいたします。集合時間は前後する可能性がございます。
同時入場後は1度チケットを回収させて頂きます。持ち逃げ防止のため入場時に身分証をお預かりする場合がございます。その場合はチケット回収後すぐにお返しいたします。
お連れ様と別れて入場していただく場合がございます。チケットお渡しまで少々お時間をいただくため、当日連絡が取れる電話番号を教えていただく場合がございます。
公演中止以外はランダムエラー、本人確認等のいかなる場合でも返金いたしません。公演中止の際のみ手数料を差し引いた金額を返金いたします。
日本語の通じる女性のみご購入ください。
上記の内容に全て同意いただける方のみご購入ください。",True,2026-06
cb18oj62od,1781614016723,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,当日手渡し,♡,5.0,,番手,2026-06-16 12:46:56,2026-06-26 23:01:20,,deleted,2,25000,"2名義中2番手
該当名義/初期当選/下3桁提示可/変更ボタン有/有効期限内",True,2026-06
vtfevaehth,1780396267928,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同時入場,☆,5.0,,番手,2026-06-02 10:31:07,2026-06-26 23:01:20,,deleted,2,20000,"6名義中5番手⭐️入場後10分以内のお渡し⭐️
情報局先行 全て該当名義 初期当選
変更ボタンあり有効期限内 下三桁提示可能。
詳しい待ち合わせ時間・場所は公演日近くなりましたら連絡ボードにてお伝えします。
公演中止の場合のみ手数料引いた返金いたします。ランダムエラー、本人確認、体調不良、交通機関の乱れによる遅刻等の公演中止以外の返金対応は致しかねますのでご了承ください。",True,2026-06
sold_1780979740250,1780979740250,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-06-09 04:35:40,2026-06-26 23:01:20,2026-06-20 16:01:09,sold,1,28000,"2連中1枚同行/初期当選/該当名義/重複・すり替えなし/変更ボタン有/下3桁提示可/有効期限内/サイチェン可/深田担✖️

公演当日開演1時間前を目安に会場付近...",False,2026-06
