ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,status,quantity,price,raw_description,details_fetched,year_month
sold_1779877533954,1779877533954,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演日前日にログイン情報提示,,,,,2026-05-27 10:25:33,2026-06-22 10:01:12,2026-06-20 16:01:09,sold,2,23308,"専用出品
QR毎/初期当選/すり替えなし無し/有効期限内/変更ボタンあり/同行者登録可/下3桁提示可/該当名義

入金確認でき次第すぐに下3桁提示。
公演日前日...",False,2026-05
sold_1778426354716,1778426354716,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,,,,,2026-05-10 15:19:14,2026-06-22 10:01:12,2026-06-20 16:01:09,sold,1,15000,"2連中の1枚 すり替え無し
非該当名義/下3桁提示可/着ブロ無し

入場後、当方が連番内の座席選択後にチケットお渡しします。チケットお渡し後はサイチェン等ご自由...",False,2026-05
tg7nr4ncbx,1779938677418,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同時入場 ランダム配布,す,5.0,,ランダム,2026-05-28 03:24:37,2026-06-22 10:01:12,,listing,1,5000,"複数名義所持  ランダム配布
座席決定次第のお渡しですのでお時間の確約は致しかねます。すぐにお渡しできる場合もあるかと思いますが、基本的には開演前までのお渡しです。
公演当日、会場時間にこちらが指定した会場付近で待ち合わせし、同時入場していただきます。詳しい待ち合わせ場所、時間等は、ご入金後に連絡ボードでお知らせいたします。
集合時間に遅刻した場合は、待たずにそのまま入場させて頂きます。その場合も、受取通知はして頂きますのでご注意ください。
入場は同時にしていただきますが、座席選択をするためお待ちいただきます。
その際、買い手様は座席の選択はできません。
公演中止の場合のみ、手数料を差し引いた金額を返金します。
ランダムエラー、本人確認、体調不良、交通機関の乱れによる遅刻等の公演中止以外の返金対応は致しかねますのでご了承ください。
当日同行者登録にご協力頂く場合もございます。
スムーズに連絡取れる方でお願いいたします。",True,2026-05
k56uaw1g1z,1778498657161,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,り,5.0,,番手,2026-05-11 11:24:17,2026-06-22 10:01:12,,listing,2,20000,"3名義中3番手
初期当選/該当名義/変更ボタンあり/有効期限内/すり替えなし/会員番号下3桁提示可/着ブロ希望なし
・こちらの指定した時刻(開場15〜20分前予定)に会場付近にて待ち合わせをしていただきます。遅刻された場合はいかなる事情でも先に入場し、返金対応は致しませんので余裕を持って現地までお越し下さい。
・2連番でのお取引が決まった際は同行者様を入れ替えての入場となりますが、必ず連番のチケットをお渡しします。
・同時入場の際にQRコード表示のため端末をお借りする場合がございます。
・同時入場後、発券済みチケットは一度回収させていただきます。こちらが座席を選択しましたら会場内にて再度待ち合わせし発券済みチケットをお渡ししますので、受け取っていただけましたらその場で必ず受取連絡をお願い致します。
・お座席のクレームは一切受け付けません。
また、ランダムな本人確認やシステムエラー等で入場が出来なかった場合の返金も受け付けておりません。
・代理購入はご遠慮下さい。必ず当日公演に入られるご本人様・また日本人女性のみのご購入をお願い致します。
・キャリーバッグは預けてから集合してください。
・当日または前日の時点での体調不良、または37.5℃以上で入場できなかった場合も返金対応いたしません。
・当日まで迅速なやりとりをお願い致します。
・公演中止の場合のみ、手数料を差し引いた金額を返金いたします。
以上の条件を全てご了承いただけた方のみお取引をお願い致します。",True,2026-05
sold_1779005182319,1779005182319,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,pickup_number,female,一般チケット 全席指定の2名券です。 ご自身にて定価手数料をお支払いお願い致します。,,,,,2026-05-17 08:06:22,2026-06-22 10:01:12,2026-06-20 16:01:09,sold,2,2000,,False,2026-05
rrrkusb0xs,1778497343141,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,公演日7日前までにQRコード共有,きょう,5.0,,QR,2026-05-11 11:02:23,2026-06-22 10:01:12,,listing,2,23500,"2名義で重複当選してしまいました。
当方が選ばなかったほうの連番をお渡しします。
すぐにお渡しする予定です。
下3桁提示可、該当名義、有効期限内
当日会場付近にて集合し同時入場いたします。
詳しい時間、場所等は購入後当日までにご連絡いたします。
入場後はチケットを1度回収させていただきます。
当方が座席選択をした後にお渡しいたします。
チケットをお渡ししましたら速やかに受取通知をお願いします。
チケットの速やかなお渡しのために、事前に電話番号の交換をお願いしております。
また持ち逃げ防止のため、身分証のお預かりをお願いする場合もございますので、ご協力お願いいたします。
チケットお渡し後はすぐに返却いたします。
座席のクレーム受け付けません。
本人確認、ランダムエラー、体調不良等、買い手様の自己都合含め、いかなる場合も公演中止以外での返金は致しかねますのでご了承ください。
待ち合わせの時間は厳守でお願い致します。
ご購入者様が遅刻した際は先に入場させていただく場合がございます。
その際も受取連絡はして頂きますので、お時間に余裕を持ってお越しください。",True,2026-05
mn29hkghqc,1780067261525,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,ランダム配布,a,5.0,,ランダム記載あり,2026-05-29 15:07:41,2026-06-22 10:01:12,2026-06-21 06:01:05,sold,1,4000,"・複数名義の中から当方が選んだ後にランダムでお渡し致します。購入者様が座席をお選びいただけませんのでご了承ください。また座席によるクレームや返金は一切受け付けておりません。
・座席選択の為、入場後は一度全てのチケットを回収させていただき、一旦解散後にこちらが座席選択後にお渡し致します。チケットをお渡ししましたら、その場で受け取り通知をお願い致します。
実際に見に行って確認する場合もある為、チケットお渡しまでにお時間頂く場合もございます。開演前を目安に連絡し再集合して頂きチケットを配布致します。
・当日は開場時間までに会場周辺にお集まり頂き同時入場をお願い致します。詳しくは連絡ボードよりご連絡致します。
会場内外でのご連絡のため、買い手様のお名前（ニックネーム可）およびお電話番号のご提示をお願いしております。終演後に問題がなければ責任をもって削除いたします。
集合の際は時間厳守でお願いいたします。待ち合わせ時間に遅刻された場合は、お待ちせずに入場いたしますのであらかじめご了承ください。その場合でも受取連絡は必ずしていただきます。
・チケットの表示、発券にこちらのスマホで発券していただく場合がございます。そのため入場の際にトラブル防止のため、一時的に身分証明書または購入者様の所持品をお預かりする場合がございます。本人確認ができる公的身分証明書をお持ちください。お預かりした身分証明書は購入者様の目の前で密封し、チケットと引き換えでお返し致します。問題がない限り、個人情報を控えることは一切致しませんのでご安心ください。
・本人確認、エラーや体調不良等で入場できなかった場合、また出演者変更、その他買い手様都合による理由でのキャンセル・返金は致しかねます。いかなる場合でも受取り通知はしていただきますのでご理解ください。主催者側からの公演中止の場合のみ手数料を差し引いた金額を返金させていただきます。
以上、全ての内容に同意いただける、こまめにご連絡が取れる方・公演当日にご自身で当サイトでのやりとりができる方のみご購入をお願い致します。",True,2026-05
yndffyxiue,1778825353706,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,2名義中1番手同行,なー,5.0,,同行番手,2026-05-15 06:09:13,2026-06-22 10:01:12,,listing,1,45000,"【2名義中1番手同行】初期当選/該当名義/すり替えなし/有効期限内/下3桁提示可/変更ボタン有/着ブロなし/サイチェン可
・開場30-40分前に集合し、同時入場いたします。
・2名義中1番手(4枚中2枚目)のお譲りです。当方と連番になります。連番内のお座席はお選びいただけません。
・QR表示のためスマートフォンをお借りする場合がございます。入場後はすみやかに受け取り通知、ログアウトをお願いいたします。
・トラブル防止のため作間担のご購入はお控えください。
・お座席に関するクレームはお受けできかねます。
公演中止のみ手数料を差し引いた金額を返金いたします。本人確認、ランダムエラー、公演当日の体調不良等で入場出来なかった場合や、出演者変更等を含め公演中止以外の理由での返金は致しかねますので、その際も受け取り評価をお願いいたします。
・購入いただいた後は上記全ての内容に同意しているとみなし、キャンセルは一切受け付けません。",True,2026-05
ijvkrrveal,1778552989610,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行(3名義中3番手),S,5.0,,番手,2026-05-12 02:29:49,2026-06-22 10:01:12,,listing,2,16000,"3名義中3番手
未定/初期2復活1/有効期限内/すり替え無し/下3桁提示可能/着ブロ希望‪✕‬
同時入場後、1度チケットを回収し、解散して頂きます。座席選択にはお時間頂きます。座席等に関するクレームは一切お受けできません。また、チケットお渡しと同時に受取通知お願い致します。
当日は会場近くで待ち合わせし、同時入場して頂きます。詳しい集合場所･時間については連絡ボードにてご連絡させて頂きますが開場30分前を予定しております。
QRコードの表示にご協力頂く場合がございます。その場合、一時的に身分証明書をお預かり致しますのでご了承ください。また、会場内は電波が繋がりにくくなる可能性がございますので電話番号の交換が可能な方のみ、ご購入お願い致します。
集合時間は厳守でお願い致します。集合時間に遅れた場合は先に入場させて頂きますがその場合も受け取り評価はしていただきますので返金は致しかねます。その他、ランダムエラー、公共交通機関の遅延、感染症、体調不良等の公演中止以外の理由で入場出来なかった場合のキャンセル･返金は如何なる場合でも対応致しかねますのでご了承ください。公演中止の場合のみ手数料を差し引いた金額を返金致します。
上記承諾頂ける方のみご購入お願い致します。",True,2026-05
yrksf9cjuc,1778498608648,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,electronic,female,同行,り,5.0,,番手,2026-05-11 11:23:28,2026-06-22 10:01:12,,listing,2,28000,"3名義中2番手
初期当選/該当名義/変更ボタンあり/有効期限内/すり替えなし/会員番号下3桁提示可/着ブロ希望なし
・こちらの指定した時刻(開場15〜20分前予定)に会場付近にて待ち合わせをしていただきます。遅刻された場合はいかなる事情でも先に入場し、返金対応は致しませんので余裕を持って現地までお越し下さい。
・2連番でのお取引が決まった際は同行者様を入れ替えての入場となりますが、必ず連番のチケットをお渡しします。
・同時入場の際にQRコード表示のため端末をお借りする場合がございます。
・同時入場後、発券済みチケットは一度回収させていただきます。こちらが座席を選択しましたら会場内にて再度待ち合わせし発券済みチケットをお渡しします(2名義の中からお選びください)。受け取っていただけましたらその場で必ず受取連絡をお願い致します。
・お座席のクレームは一切受け付けません。
また、ランダムな本人確認やシステムエラー等で入場が出来なかった場合の返金も受け付けておりません。
・代理購入はご遠慮下さい。必ず当日公演に入られるご本人様・また日本人女性のみのご購入をお願い致します。
・キャリーバッグは預けてから集合してください。
・当日または前日の時点での体調不良、または37.5℃以上で入場できなかった場合も返金対応いたしません。
・当日まで迅速なやりとりをお願い致します。
・公演中止の場合のみ、手数料を差し引いた金額を返金いたします。
以上の条件を全てご了承いただけた方のみお取引をお願い致します。",True,2026-05
